timestamp,run_id,video_name,speed_mph,hook_in,boards,release_board,arrows_board,breakpoint_board,entry_board,one_two_pocket_board,entry_to_one_two_delta,pocket_target_label,pocket_quality_label,pins_left,pin_result_label,pinfall_complete,pinfall_note,pinfall_confidence,pinfall_confidence_label,leave_type_label,impact_result_label,speed_distance_ft,metric_model,shot_type,confidence,confidence_label,confidence_notes,start_frame,end_frame,waypoint_count,original_waypoints,analysis_waypoints,release_x,release_y,end_x,end_y,lane_frame,lane_calibration,lane_points,lane_quality,lane_quality_label,lane_quality_notes,quality_score,quality_label,quality_notes,consistency_label,consistency_notes,consistency_baseline_runs,consistency_delta_boards,consistency_delta_hook,consistency_delta_speed,raw_output_video,output_video,output_preview,tracking_mode,output_style
2026-04-23 13:25:04,74855f6f3d,bowling_working.mp4,12.6,9.92,9.32,21.07,27.15,30.38,23.24,22.9,0.34,Inside 1-2 pocket,,,,,,,,,,53.47,stations_v2,Hook,100,Good,"Waypoints look well spaced for a guided analysis. | Saved camera calibration was used for this analysis. | Lighting normalization was applied before lane analysis to reduce glare and shadow swings between videos. | Snap assist did not find stronger ball centers than your clicks, so the manual waypoint positions were used. | Lane calibration looks usable: bottom boxes on the foul line, top boxes near the pin deck. The top line is expected to be smaller from this camera angle.",293,380,4,"[{""frame"":293,""x"":647,""y"":388},{""frame"":315,""x"":553,""y"":356},{""frame"":347,""x"":494,""y"":312},{""frame"":380,""x"":493,""y"":282}]","[{""frame"":293,""x"":647,""y"":388},{""frame"":315,""x"":553,""y"":356},{""frame"":347,""x"":494,""y"":312},{""frame"":380,""x"":493,""y"":282}]",647,388,493,282,293,saved,"[{""x"":461,""y"":429},{""x"":958,""y"":426},{""x"":590,""y"":292},{""x"":443,""y"":293}]",100,Good,"Lane calibration looks usable: bottom boxes on the foul line, top boxes near the pin deck. The top line is expected to be smaller from this camera angle.",100,Ready,No action needed for this run. Keep using the same saved camera profile for comparable results.,Stable,"This run is consistent with 8 recent comparable run(s): 0.0 boards, 0.0 in hook, and 0.0 mph from baseline.",8,0.0,0.0,0.0,runs/74855f6f3d_tracked.mp4,runs/74855f6f3d_tracked_browser.mp4,runs/74855f6f3d_preview.jpg,manual_waypoints,clean
2026-04-23 15:55:36,131bb6b5c6,bowling_working.mp4,12.6,9.92,9.32,21.07,27.15,30.38,23.24,22.9,0.34,Inside 1-2 pocket,,,,,,,,,,53.47,stations_v2,Hook,100,Good,"Waypoints look well spaced for a guided analysis. | Saved camera calibration was used for this analysis. | Lighting normalization was applied before lane analysis to reduce glare and shadow swings between videos. | Snap assist did not find stronger ball centers than your clicks, so the manual waypoint positions were used. | Lane calibration looks usable: bottom boxes on the foul line, top boxes near the pin deck. The top line is expected to be smaller from this camera angle.",293,380,4,"[{""frame"":293,""x"":647,""y"":388},{""frame"":315,""x"":553,""y"":356},{""frame"":347,""x"":494,""y"":312},{""frame"":380,""x"":493,""y"":282}]","[{""frame"":293,""x"":647,""y"":388},{""frame"":315,""x"":553,""y"":356},{""frame"":347,""x"":494,""y"":312},{""frame"":380,""x"":493,""y"":282}]",647,388,493,282,293,saved,"[{""x"":461,""y"":429},{""x"":958,""y"":426},{""x"":590,""y"":292},{""x"":443,""y"":293}]",100,Good,"Lane calibration looks usable: bottom boxes on the foul line, top boxes near the pin deck. The top line is expected to be smaller from this camera angle.",100,Ready,No action needed for this run. Keep using the same saved camera profile for comparable results.,Stable,"This run is consistent with 8 recent comparable run(s): 0.0 boards, 0.0 in hook, and 0.0 mph from baseline.",8,0.0,0.0,0.0,runs/131bb6b5c6_tracked.mp4,runs/131bb6b5c6_tracked_browser.mp4,runs/131bb6b5c6_preview.jpg,manual_waypoints,clean
2026-04-23 16:07:36,90faa0650c,bowling_working.mp4,12.6,9.92,9.32,21.07,27.15,30.38,23.24,22.9,0.34,Inside 1-2 pocket,,,,,,,,,,53.47,stations_v2,Hook,100,Good,"Waypoints look well spaced for a guided analysis. | Saved camera calibration was used for this analysis. | Lighting normalization was applied before lane analysis to reduce glare and shadow swings between videos. | Snap assist did not find stronger ball centers than your clicks, so the manual waypoint positions were used. | Lane calibration looks usable: bottom boxes on the foul line, top boxes near the pin deck. The top line is expected to be smaller from this camera angle.",293,380,4,"[{""frame"":293,""x"":647,""y"":388},{""frame"":315,""x"":553,""y"":356},{""frame"":347,""x"":494,""y"":312},{""frame"":380,""x"":493,""y"":282}]","[{""frame"":293,""x"":647,""y"":388},{""frame"":315,""x"":553,""y"":356},{""frame"":347,""x"":494,""y"":312},{""frame"":380,""x"":493,""y"":282}]",647,388,493,282,293,saved,"[{""x"":461,""y"":429},{""x"":958,""y"":426},{""x"":590,""y"":292},{""x"":443,""y"":293}]",100,Good,"Lane calibration looks usable: bottom boxes on the foul line, top boxes near the pin deck. The top line is expected to be smaller from this camera angle.",100,Ready,No action needed for this run. Keep using the same saved camera profile for comparable results.,Stable,"This run is consistent with 8 recent comparable run(s): 0.0 boards, 0.0 in hook, and 0.0 mph from baseline.",8,0.0,0.0,0.0,runs/90faa0650c_tracked.mp4,runs/90faa0650c_tracked_browser.mp4,runs/90faa0650c_preview.jpg,manual_waypoints,clean
2026-04-23 16:56:56,06a381351a,bowling_working.mp4,12.6,9.92,9.32,21.07,27.15,30.38,23.24,22.9,0.34,Inside 1-2 pocket,,,,,,,,,,53.47,stations_v2,Hook,100,Good,"Waypoints look well spaced for a guided analysis. | Saved camera calibration was used for this analysis. | Lighting normalization was applied before lane analysis to reduce glare and shadow swings between videos. | Snap assist did not find stronger ball centers than your clicks, so the manual waypoint positions were used. | Lane calibration looks usable: bottom boxes on the foul line, top boxes near the pin deck. The top line is expected to be smaller from this camera angle.",293,380,4,"[{""frame"":293,""x"":647,""y"":388},{""frame"":315,""x"":553,""y"":356},{""frame"":347,""x"":494,""y"":312},{""frame"":380,""x"":493,""y"":282}]","[{""frame"":293,""x"":647,""y"":388},{""frame"":315,""x"":553,""y"":356},{""frame"":347,""x"":494,""y"":312},{""frame"":380,""x"":493,""y"":282}]",647,388,493,282,293,saved,"[{""x"":461,""y"":429},{""x"":958,""y"":426},{""x"":590,""y"":292},{""x"":443,""y"":293}]",100,Good,"Lane calibration looks usable: bottom boxes on the foul line, top boxes near the pin deck. The top line is expected to be smaller from this camera angle.",100,Ready,No action needed for this run. Keep using the same saved camera profile for comparable results.,Stable,"This run is consistent with 8 recent comparable run(s): 0.0 boards, 0.0 in hook, and 0.0 mph from baseline.",8,0.0,0.0,0.0,runs/06a381351a_tracked.mp4,runs/06a381351a_tracked_browser.mp4,runs/06a381351a_preview.jpg,manual_waypoints,clean
2026-04-23 19:10:26,a8984dd6d6,bowling_working.mp4,12.6,9.92,9.32,21.07,27.15,30.38,23.24,22.9,0.34,Inside 1-2 pocket,,,,,,,,,,53.47,stations_v2,Hook,100,Good,"Waypoints look well spaced for a guided analysis. | Saved camera calibration was used for this analysis. | Lighting normalization was applied before lane analysis to reduce glare and shadow swings between videos. | Snap assist did not find stronger ball centers than your clicks, so the manual waypoint positions were used. | Lane calibration looks usable: bottom boxes on the foul line, top boxes near the pin deck. The top line is expected to be smaller from this camera angle.",293,380,4,"[{""frame"":293,""x"":647,""y"":388},{""frame"":315,""x"":553,""y"":356},{""frame"":347,""x"":494,""y"":312},{""frame"":380,""x"":493,""y"":282}]","[{""frame"":293,""x"":647,""y"":388},{""frame"":315,""x"":553,""y"":356},{""frame"":347,""x"":494,""y"":312},{""frame"":380,""x"":493,""y"":282}]",647,388,493,282,293,saved,"[{""x"":461,""y"":429},{""x"":958,""y"":426},{""x"":590,""y"":292},{""x"":443,""y"":293}]",100,Good,"Lane calibration looks usable: bottom boxes on the foul line, top boxes near the pin deck. The top line is expected to be smaller from this camera angle.",100,Ready,No action needed for this run. Keep using the same saved camera profile for comparable results.,Stable,"This run is consistent with 8 recent comparable run(s): 0.0 boards, 0.0 in hook, and 0.0 mph from baseline.",8,0.0,0.0,0.0,runs/a8984dd6d6_tracked.mp4,runs/a8984dd6d6_tracked_browser.mp4,runs/a8984dd6d6_preview.jpg,manual_waypoints,clean
2026-04-23 19:13:34,d6ecbbf7f5,bowling_working.mp4,12.6,9.92,9.32,21.07,27.15,30.38,23.24,22.9,0.34,Inside 1-2 pocket,,,,,,,,,,53.47,stations_v2,Hook,100,Good,"Waypoints look well spaced for a guided analysis. | Saved camera calibration was used for this analysis. | Lighting normalization was applied before lane analysis to reduce glare and shadow swings between videos. | Snap assist did not find stronger ball centers than your clicks, so the manual waypoint positions were used. | Lane calibration looks usable: bottom boxes on the foul line, top boxes near the pin deck. The top line is expected to be smaller from this camera angle.",293,380,4,"[{""frame"":293,""x"":647,""y"":388},{""frame"":315,""x"":553,""y"":356},{""frame"":347,""x"":494,""y"":312},{""frame"":380,""x"":493,""y"":282}]","[{""frame"":293,""x"":647,""y"":388},{""frame"":315,""x"":553,""y"":356},{""frame"":347,""x"":494,""y"":312},{""frame"":380,""x"":493,""y"":282}]",647,388,493,282,293,saved,"[{""x"":461,""y"":429},{""x"":958,""y"":426},{""x"":590,""y"":292},{""x"":443,""y"":293}]",100,Good,"Lane calibration looks usable: bottom boxes on the foul line, top boxes near the pin deck. The top line is expected to be smaller from this camera angle.",100,Ready,No action needed for this run. Keep using the same saved camera profile for comparable results.,Stable,"This run is consistent with 8 recent comparable run(s): 0.0 boards, 0.0 in hook, and 0.0 mph from baseline.",8,0.0,0.0,0.0,runs/d6ecbbf7f5_tracked.mp4,runs/d6ecbbf7f5_tracked_browser.mp4,runs/d6ecbbf7f5_preview.jpg,manual_waypoints,clean
2026-04-23 19:38:36,b9b4315c2b,bowling_working.mp4,12.6,9.92,9.32,21.07,27.15,30.38,23.24,22.9,0.34,Inside 1-2 pocket,,,,,,,,,,53.47,stations_v2,Hook,100,Good,"Waypoints look well spaced for a guided analysis. | Saved camera calibration was used for this analysis. | Lighting normalization was applied before lane analysis to reduce glare and shadow swings between videos. | Snap assist did not find stronger ball centers than your clicks, so the manual waypoint positions were used. | Lane calibration looks usable: bottom boxes on the foul line, top boxes near the pin deck. The top line is expected to be smaller from this camera angle.",293,380,4,"[{""frame"":293,""x"":647,""y"":388},{""frame"":315,""x"":553,""y"":356},{""frame"":347,""x"":494,""y"":312},{""frame"":380,""x"":493,""y"":282}]","[{""frame"":293,""x"":647,""y"":388},{""frame"":315,""x"":553,""y"":356},{""frame"":347,""x"":494,""y"":312},{""frame"":380,""x"":493,""y"":282}]",647,388,493,282,293,saved,"[{""x"":461,""y"":429},{""x"":958,""y"":426},{""x"":590,""y"":292},{""x"":443,""y"":293}]",100,Good,"Lane calibration looks usable: bottom boxes on the foul line, top boxes near the pin deck. The top line is expected to be smaller from this camera angle.",100,Ready,No action needed for this run. Keep using the same saved camera profile for comparable results.,Stable,"This run is consistent with 8 recent comparable run(s): 0.0 boards, 0.0 in hook, and 0.0 mph from baseline.",8,0.0,0.0,0.0,runs/b9b4315c2b_tracked.mp4,runs/b9b4315c2b_tracked_browser.mp4,runs/b9b4315c2b_preview.jpg,manual_waypoints,clean
2026-04-23 19:42:29,1ffba3f950,bowling_working.mp4,12.6,9.92,9.32,21.07,27.15,30.38,23.24,22.9,0.34,Inside 1-2 pocket,,,,,,,,,,53.47,stations_v2,Hook,100,Good,"Waypoints look well spaced for a guided analysis. | Saved camera calibration was used for this analysis. | Lighting normalization was applied before lane analysis to reduce glare and shadow swings between videos. | Snap assist did not find stronger ball centers than your clicks, so the manual waypoint positions were used. | Lane calibration looks usable: bottom boxes on the foul line, top boxes near the pin deck. The top line is expected to be smaller from this camera angle.",293,380,4,"[{""frame"":293,""x"":647,""y"":388},{""frame"":315,""x"":553,""y"":356},{""frame"":347,""x"":494,""y"":312},{""frame"":380,""x"":493,""y"":282}]","[{""frame"":293,""x"":647,""y"":388},{""frame"":315,""x"":553,""y"":356},{""frame"":347,""x"":494,""y"":312},{""frame"":380,""x"":493,""y"":282}]",647,388,493,282,293,saved,"[{""x"":461,""y"":429},{""x"":958,""y"":426},{""x"":590,""y"":292},{""x"":443,""y"":293}]",100,Good,"Lane calibration looks usable: bottom boxes on the foul line, top boxes near the pin deck. The top line is expected to be smaller from this camera angle.",100,Ready,No action needed for this run. Keep using the same saved camera profile for comparable results.,Stable,"This run is consistent with 8 recent comparable run(s): 0.0 boards, 0.0 in hook, and 0.0 mph from baseline.",8,0.0,0.0,0.0,runs/1ffba3f950_tracked.mp4,runs/1ffba3f950_tracked_browser.mp4,runs/1ffba3f950_preview.jpg,manual_waypoints,clean
2026-04-23 19:49:54,e4dfaa48f9,bowling_working.mp4,12.6,9.92,9.32,21.07,27.15,30.38,23.24,22.9,0.34,Inside 1-2 pocket,,,,,,,,,,53.47,stations_v2,Hook,100,Good,"Waypoints look well spaced for a guided analysis. | Saved camera calibration was used for this analysis. | Lighting normalization was applied before lane analysis to reduce glare and shadow swings between videos. | Snap assist did not find stronger ball centers than your clicks, so the manual waypoint positions were used. | Lane calibration looks usable: bottom boxes on the foul line, top boxes near the pin deck. The top line is expected to be smaller from this camera angle.",293,380,4,"[{""frame"":293,""x"":647,""y"":388},{""frame"":315,""x"":553,""y"":356},{""frame"":347,""x"":494,""y"":312},{""frame"":380,""x"":493,""y"":282}]","[{""frame"":293,""x"":647,""y"":388},{""frame"":315,""x"":553,""y"":356},{""frame"":347,""x"":494,""y"":312},{""frame"":380,""x"":493,""y"":282}]",647,388,493,282,293,saved,"[{""x"":461,""y"":429},{""x"":958,""y"":426},{""x"":590,""y"":292},{""x"":443,""y"":293}]",100,Good,"Lane calibration looks usable: bottom boxes on the foul line, top boxes near the pin deck. The top line is expected to be smaller from this camera angle.",100,Ready,No action needed for this run. Keep using the same saved camera profile for comparable results.,Stable,"This run is consistent with 8 recent comparable run(s): 0.0 boards, 0.0 in hook, and 0.0 mph from baseline.",8,0.0,0.0,0.0,runs/e4dfaa48f9_tracked.mp4,runs/e4dfaa48f9_tracked_browser.mp4,runs/e4dfaa48f9_preview.jpg,manual_waypoints,clean
2026-04-23 20:02:04,66e1cc2e9f,bowling_working.mp4,12.6,9.92,9.32,21.07,27.15,30.38,23.24,22.9,0.34,Inside 1-2 pocket,,,,,,,,,,53.47,stations_v2,Hook,100,Good,"Waypoints look well spaced for a guided analysis. | Saved camera calibration was used for this analysis. | Lighting normalization was applied before lane analysis to reduce glare and shadow swings between videos. | Snap assist did not find stronger ball centers than your clicks, so the manual waypoint positions were used. | Lane calibration looks usable: bottom boxes on the foul line, top boxes near the pin deck. The top line is expected to be smaller from this camera angle.",293,380,4,"[{""frame"":293,""x"":647,""y"":388},{""frame"":315,""x"":553,""y"":356},{""frame"":347,""x"":494,""y"":312},{""frame"":380,""x"":493,""y"":282}]","[{""frame"":293,""x"":647,""y"":388},{""frame"":315,""x"":553,""y"":356},{""frame"":347,""x"":494,""y"":312},{""frame"":380,""x"":493,""y"":282}]",647,388,493,282,293,saved,"[{""x"":461,""y"":429},{""x"":958,""y"":426},{""x"":590,""y"":292},{""x"":443,""y"":293}]",100,Good,"Lane calibration looks usable: bottom boxes on the foul line, top boxes near the pin deck. The top line is expected to be smaller from this camera angle.",100,Ready,No action needed for this run. Keep using the same saved camera profile for comparable results.,Stable,"This run is consistent with 8 recent comparable run(s): 0.0 boards, 0.0 in hook, and 0.0 mph from baseline.",8,0.0,0.0,0.0,runs/66e1cc2e9f_tracked.mp4,runs/66e1cc2e9f_tracked_browser.mp4,runs/66e1cc2e9f_preview.jpg,manual_waypoints,clean
2026-04-23 22:46:47,6d4077970e,bowling_working.mp4,12.6,9.92,9.32,21.07,27.15,30.38,23.24,22.9,0.34,Inside 1-2 pocket,,,,,,,,,,53.47,stations_v2,Hook,100,Good,"Waypoints look well spaced for a guided analysis. | Saved camera calibration was used for this analysis. | Lighting normalization was applied before lane analysis to reduce glare and shadow swings between videos. | Snap assist did not find stronger ball centers than your clicks, so the manual waypoint positions were used. | Lane calibration looks usable: bottom boxes on the foul line, top boxes near the pin deck. The top line is expected to be smaller from this camera angle.",293,380,4,"[{""frame"":293,""x"":647,""y"":388},{""frame"":315,""x"":553,""y"":356},{""frame"":347,""x"":494,""y"":312},{""frame"":380,""x"":493,""y"":282}]","[{""frame"":293,""x"":647,""y"":388},{""frame"":315,""x"":553,""y"":356},{""frame"":347,""x"":494,""y"":312},{""frame"":380,""x"":493,""y"":282}]",647,388,493,282,293,saved,"[{""x"":461,""y"":429},{""x"":958,""y"":426},{""x"":590,""y"":292},{""x"":443,""y"":293}]",100,Good,"Lane calibration looks usable: bottom boxes on the foul line, top boxes near the pin deck. The top line is expected to be smaller from this camera angle.",100,Ready,No action needed for this run. Keep using the same saved camera profile for comparable results.,Stable,"This run is consistent with 8 recent comparable run(s): 0.0 boards, 0.0 in hook, and 0.0 mph from baseline.",8,0.0,0.0,0.0,runs/6d4077970e_tracked.mp4,runs/6d4077970e_tracked_browser.mp4,runs/6d4077970e_preview.jpg,manual_waypoints,clean
2026-04-23 23:16:55,9571e28078,bowling_working.mp4,12.6,9.92,9.32,21.07,27.15,30.38,23.24,22.9,0.34,Inside 1-2 pocket,,,,,,,,,,53.47,stations_v2,Hook,100,Good,"Waypoints look well spaced for a guided analysis. | Saved camera calibration was used for this analysis. | Lighting normalization was applied before lane analysis to reduce glare and shadow swings between videos. | Snap assist did not find stronger ball centers than your clicks, so the manual waypoint positions were used. | Lane calibration looks usable: bottom boxes on the foul line, top boxes near the pin deck. The top line is expected to be smaller from this camera angle.",293,380,4,"[{""frame"":293,""x"":647,""y"":388},{""frame"":315,""x"":553,""y"":356},{""frame"":347,""x"":494,""y"":312},{""frame"":380,""x"":493,""y"":282}]","[{""frame"":293,""x"":647,""y"":388},{""frame"":315,""x"":553,""y"":356},{""frame"":347,""x"":494,""y"":312},{""frame"":380,""x"":493,""y"":282}]",647,388,493,282,293,saved,"[{""x"":461,""y"":429},{""x"":958,""y"":426},{""x"":590,""y"":292},{""x"":443,""y"":293}]",100,Good,"Lane calibration looks usable: bottom boxes on the foul line, top boxes near the pin deck. The top line is expected to be smaller from this camera angle.",100,Ready,No action needed for this run. Keep using the same saved camera profile for comparable results.,Stable,"This run is consistent with 8 recent comparable run(s): 0.0 boards, 0.0 in hook, and 0.0 mph from baseline.",8,0.0,0.0,0.0,runs/9571e28078_tracked.mp4,runs/9571e28078_tracked_browser.mp4,runs/9571e28078_preview.jpg,manual_waypoints,clean
2026-04-23 23:23:41,d73d3d1e6b,bowling_working.mp4,12.6,9.92,9.32,21.07,27.15,30.38,23.24,22.9,0.34,Inside 1-2 pocket,,,,,,,,,,53.47,stations_v2,Hook,100,Good,"Waypoints look well spaced for a guided analysis. | Saved camera calibration was used for this analysis. | Lighting normalization was applied before lane analysis to reduce glare and shadow swings between videos. | Snap assist did not find stronger ball centers than your clicks, so the manual waypoint positions were used. | Lane calibration looks usable: bottom boxes on the foul line, top boxes near the pin deck. The top line is expected to be smaller from this camera angle.",293,380,4,"[{""frame"":293,""x"":647,""y"":388},{""frame"":315,""x"":553,""y"":356},{""frame"":347,""x"":494,""y"":312},{""frame"":380,""x"":493,""y"":282}]","[{""frame"":293,""x"":647,""y"":388},{""frame"":315,""x"":553,""y"":356},{""frame"":347,""x"":494,""y"":312},{""frame"":380,""x"":493,""y"":282}]",647,388,493,282,293,saved,"[{""x"":461,""y"":429},{""x"":958,""y"":426},{""x"":590,""y"":292},{""x"":443,""y"":293}]",100,Good,"Lane calibration looks usable: bottom boxes on the foul line, top boxes near the pin deck. The top line is expected to be smaller from this camera angle.",100,Ready,No action needed for this run. Keep using the same saved camera profile for comparable results.,Stable,"This run is consistent with 8 recent comparable run(s): 0.0 boards, 0.0 in hook, and 0.0 mph from baseline.",8,0.0,0.0,0.0,runs/d73d3d1e6b_tracked.mp4,runs/d73d3d1e6b_tracked_browser.mp4,runs/d73d3d1e6b_preview.jpg,manual_waypoints,clean
2026-04-24 10:10:01,6a9c70c2be,bowling_working.mp4,12.6,9.92,9.32,21.07,27.15,30.38,23.24,22.9,0.34,Inside 1-2 pocket,,,,,,,,,,53.47,stations_v2,Hook,100,Good,"Waypoints look well spaced for a guided analysis. | Saved camera calibration was used for this analysis. | Lighting normalization was applied before lane analysis to reduce glare and shadow swings between videos. | Snap assist did not find stronger ball centers than your clicks, so the manual waypoint positions were used. | Lane calibration looks usable: bottom boxes on the foul line, top boxes near the pin deck. The top line is expected to be smaller from this camera angle.",293,380,4,"[{""frame"":293,""x"":647,""y"":388},{""frame"":315,""x"":553,""y"":356},{""frame"":347,""x"":494,""y"":312},{""frame"":380,""x"":493,""y"":282}]","[{""frame"":293,""x"":647,""y"":388},{""frame"":315,""x"":553,""y"":356},{""frame"":347,""x"":494,""y"":312},{""frame"":380,""x"":493,""y"":282}]",647,388,493,282,293,saved,"[{""x"":461,""y"":429},{""x"":958,""y"":426},{""x"":590,""y"":292},{""x"":443,""y"":293}]",100,Good,"Lane calibration looks usable: bottom boxes on the foul line, top boxes near the pin deck. The top line is expected to be smaller from this camera angle.",100,Ready,No action needed for this run. Keep using the same saved camera profile for comparable results.,Stable,"This run is consistent with 8 recent comparable run(s): 0.0 boards, 0.0 in hook, and 0.0 mph from baseline.",8,0.0,0.0,0.0,runs/6a9c70c2be_tracked.mp4,runs/6a9c70c2be_tracked_browser.mp4,runs/6a9c70c2be_preview.jpg,manual_waypoints,clean
2026-04-24 10:42:55,75701fc945,bowling_working.mp4,12.6,9.92,9.32,21.07,27.15,30.38,23.24,22.9,0.34,Inside 1-2 pocket,,,,,,,,,,53.47,stations_v2,Hook,100,Good,"Waypoints look well spaced for a guided analysis. | Saved camera calibration was used for this analysis. | Lighting normalization was applied before lane analysis to reduce glare and shadow swings between videos. | Snap assist did not find stronger ball centers than your clicks, so the manual waypoint positions were used. | Lane calibration looks usable: bottom boxes on the foul line, top boxes near the pin deck. The top line is expected to be smaller from this camera angle.",293,380,4,"[{""frame"":293,""x"":647,""y"":388},{""frame"":315,""x"":553,""y"":356},{""frame"":347,""x"":494,""y"":312},{""frame"":380,""x"":493,""y"":282}]","[{""frame"":293,""x"":647,""y"":388},{""frame"":315,""x"":553,""y"":356},{""frame"":347,""x"":494,""y"":312},{""frame"":380,""x"":493,""y"":282}]",647,388,493,282,293,saved,"[{""x"":461,""y"":429},{""x"":958,""y"":426},{""x"":590,""y"":292},{""x"":443,""y"":293}]",100,Good,"Lane calibration looks usable: bottom boxes on the foul line, top boxes near the pin deck. The top line is expected to be smaller from this camera angle.",100,Ready,No action needed for this run. Keep using the same saved camera profile for comparable results.,Stable,"This run is consistent with 8 recent comparable run(s): 0.0 boards, 0.0 in hook, and 0.0 mph from baseline.",8,0.0,0.0,0.0,runs/75701fc945_tracked.mp4,runs/75701fc945_tracked_browser.mp4,runs/75701fc945_preview.jpg,manual_waypoints,clean
2026-04-24 16:18:15,7483873e13,bowling_working.mp4,12.6,9.92,9.32,21.07,27.15,30.38,23.24,22.9,0.34,Inside 1-2 pocket,,,,,,,,,,53.47,stations_v2,Hook,100,Good,"Waypoints look well spaced for a guided analysis. | Saved camera calibration was used for this analysis. | Lighting normalization was applied before lane analysis to reduce glare and shadow swings between videos. | Snap assist did not find stronger ball centers than your clicks, so the manual waypoint positions were used. | Lane calibration looks usable: bottom boxes on the foul line, top boxes near the pin deck. The top line is expected to be smaller from this camera angle.",293,380,4,"[{""frame"":293,""x"":647,""y"":388},{""frame"":315,""x"":553,""y"":356},{""frame"":347,""x"":494,""y"":312},{""frame"":380,""x"":493,""y"":282}]","[{""frame"":293,""x"":647,""y"":388},{""frame"":315,""x"":553,""y"":356},{""frame"":347,""x"":494,""y"":312},{""frame"":380,""x"":493,""y"":282}]",647,388,493,282,293,saved,"[{""x"":461,""y"":429},{""x"":958,""y"":426},{""x"":590,""y"":292},{""x"":443,""y"":293}]",100,Good,"Lane calibration looks usable: bottom boxes on the foul line, top boxes near the pin deck. The top line is expected to be smaller from this camera angle.",100,Ready,No action needed for this run. Keep using the same saved camera profile for comparable results.,Stable,"This run is consistent with 8 recent comparable run(s): 0.0 boards, 0.0 in hook, and 0.0 mph from baseline.",8,0.0,0.0,0.0,runs/7483873e13_tracked.mp4,runs/7483873e13_tracked_browser.mp4,runs/7483873e13_preview.jpg,manual_waypoints,clean
2026-04-24 16:33:15,75fce63982,bowling_working.mp4,12.6,9.92,9.32,21.07,27.15,30.38,23.24,22.9,0.34,Inside 1-2 pocket,,,,,,,,,,53.47,stations_v2,Hook,100,Good,"Waypoints look well spaced for a guided analysis. | Saved camera calibration was used for this analysis. | Lighting normalization was applied before lane analysis to reduce glare and shadow swings between videos. | Snap assist did not find stronger ball centers than your clicks, so the manual waypoint positions were used. | Lane calibration looks usable: bottom boxes on the foul line, top boxes near the pin deck. The top line is expected to be smaller from this camera angle.",293,380,4,"[{""frame"":293,""x"":647,""y"":388},{""frame"":315,""x"":553,""y"":356},{""frame"":347,""x"":494,""y"":312},{""frame"":380,""x"":493,""y"":282}]","[{""frame"":293,""x"":647,""y"":388},{""frame"":315,""x"":553,""y"":356},{""frame"":347,""x"":494,""y"":312},{""frame"":380,""x"":493,""y"":282}]",647,388,493,282,293,saved,"[{""x"":461,""y"":429},{""x"":958,""y"":426},{""x"":590,""y"":292},{""x"":443,""y"":293}]",100,Good,"Lane calibration looks usable: bottom boxes on the foul line, top boxes near the pin deck. The top line is expected to be smaller from this camera angle.",100,Ready,No action needed for this run. Keep using the same saved camera profile for comparable results.,Stable,"This run is consistent with 8 recent comparable run(s): 0.0 boards, 0.0 in hook, and 0.0 mph from baseline.",8,0.0,0.0,0.0,runs/75fce63982_tracked.mp4,runs/75fce63982_tracked_browser.mp4,runs/75fce63982_preview.jpg,manual_waypoints,clean
2026-04-24 16:47:15,b1cbccec74,bowling_working.mp4,12.6,9.92,9.32,21.07,27.15,30.38,23.24,22.9,0.34,Inside 1-2 pocket,,,,,,,,,,53.47,stations_v2,Hook,100,Good,"Waypoints look well spaced for a guided analysis. | Saved camera calibration was used for this analysis. | Lighting normalization was applied before lane analysis to reduce glare and shadow swings between videos. | Snap assist did not find stronger ball centers than your clicks, so the manual waypoint positions were used. | Lane calibration looks usable: bottom boxes on the foul line, top boxes near the pin deck. The top line is expected to be smaller from this camera angle.",293,380,4,"[{""frame"":293,""x"":647,""y"":388},{""frame"":315,""x"":553,""y"":356},{""frame"":347,""x"":494,""y"":312},{""frame"":380,""x"":493,""y"":282}]","[{""frame"":293,""x"":647,""y"":388},{""frame"":315,""x"":553,""y"":356},{""frame"":347,""x"":494,""y"":312},{""frame"":380,""x"":493,""y"":282}]",647,388,493,282,293,saved,"[{""x"":461,""y"":429},{""x"":958,""y"":426},{""x"":590,""y"":292},{""x"":443,""y"":293}]",100,Good,"Lane calibration looks usable: bottom boxes on the foul line, top boxes near the pin deck. The top line is expected to be smaller from this camera angle.",100,Ready,No action needed for this run. Keep using the same saved camera profile for comparable results.,Stable,"This run is consistent with 8 recent comparable run(s): 0.0 boards, 0.0 in hook, and 0.0 mph from baseline.",8,0.0,0.0,0.0,runs/b1cbccec74_tracked.mp4,runs/b1cbccec74_tracked_browser.mp4,runs/b1cbccec74_preview.jpg,manual_waypoints,clean
